"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","146","2203393150976","8060928","1802240","9920","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.515625","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3408","8",,"False","12/02/2024 09:42:51",,"2296",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9920","9920","1802240","1802240","77448","77448","2269184","2269184","8720384","8720384","2203401015296","82792448","True","Normal","1802240","1802240","255","0",,"System.Diagnostics.ProcessThreadCollection","146","2203393150976","74928128","False",,,,"8060928","8060928",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2187500","00:00:00.5156250","00:00:00.2968750","svchost","0","","True",,
"svchost","0","150","2203393851392","8146944","1777664","9664","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DevQueryBroker","System.Diagnostics.Process (services)","Microsoft Corporation","0.515625","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3528","8",,"False","12/02/2024 09:42:51",,"2320",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9664","9664","1777664","1777664","79664","79664","2322432","2322432","8798208","8798208","2203400667136","82444288","True","Normal","1777664","1777664","255","0",,"System.Diagnostics.ProcessThreadCollection","150","2203393851392","75628544","False",,,,"8146944","8146944",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2812500","00:00:00.5156250","00:00:00.2343750","svchost","0","","True",,
"svchost","1","151","2203427790848","14237696","2543616","10600","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService","System.Diagnostics.Process (services)","Microsoft Corporation","0.484375","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4656","8",,"False","12/02/2024 11:01:29",,"2336",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10600","10600","2543616","2543616","144848","144848","2887680","2887680","15044608","15044608","2203433562112","115339264","True","Normal","2543616","2543616","255","1",,"System.Diagnostics.ProcessThreadCollection","151","2203427790848","109568000","False",,,,"14237696","14237696",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2343750","00:00:00.4843750","00:00:00.2500000","svchost","789002","","True",,
"svchost","0","198","2203405504512","9068544","2027520","11008","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s PhoneSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.328125","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4460","8",,"False","12/02/2024 09:42:51",,"2340",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11008","11008","2027520","2027520","103432","103432","2363392","2363392","10088448","10088448","2203411271680","93048832","True","Normal","2027520","2027520","255","0",,"System.Diagnostics.ProcessThreadCollection","198","2203405504512","87281664","False",,,,"9068544","9068544",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1562500","00:00:00.3281250","00:00:00.1718750","svchost","0","","True",,
"svchost","0","232","2203393261568","7802880","2539520","10488","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp","System.Diagnostics.Process (services)","Microsoft Corporation","8.359375","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5000","8",,"False","12/02/2024 09:42:51",,"2368",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10488","10488","2539520","2539520","81056","81056","3010560","3010560","8572928","8572928","2203399553024","81330176","True","Normal","2539520","2539520","255","0",,"System.Diagnostics.ProcessThreadCollection","232","2203393261568","75038720","False",,,,"7802880","7802880",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:04.2031250","00:00:08.3593750","00:00:04.1562500","svchost","0","","True",,
"svchost","0","282","2203407675392","11354112","3149824","10464","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager","System.Diagnostics.Process (services)","Microsoft Corporation","5.640625","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3800","8",,"False","12/02/2024 09:42:51",,"2508",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10464","10464","3149824","3149824","103208","103208","3547136","3547136","16015360","16015360","2203424591872","106369024","True","Normal","3149824","3149824","255","0",,"System.Diagnostics.ProcessThreadCollection","282","2203407675392","89452544","False",,,,"11354112","11354112",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:02.9843750","00:00:05.6406250","00:00:02.6562500","svchost","0","","True",,
"svchost","0","843","2203393650688","8339456","1957888","9368","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService","System.Diagnostics.Process (services)","Microsoft Corporation","1.828125","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4736","8",,"False","12/02/2024 09:42:51",,"2512",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9368","9368","1957888","1957888","91368","91368","2199552","2199552","8826880","8826880","2203399217152","80994304","True","Normal","1957888","1957888","255","0",,"System.Diagnostics.ProcessThreadCollection","843","2203393650688","75427840","False",,,,"8339456","8339456",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.2187500","00:00:01.8281250","00:00:00.6093750","svchost","0","","True",,
"svchost","0","227","2203403177984","9433088","2494464","14768","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s SENS","System.Diagnostics.Process (services)","Microsoft Corporation","0.671875","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4792","8",,"False","12/02/2024 09:42:51",,"2572",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14768","14768","2494464","2494464","91336","91336","2867200","2867200","10358784","10358784","2203407925248","89702400","True","Normal","2494464","2494464","255","0",,"System.Diagnostics.ProcessThreadCollection","227","2203403177984","84955136","False",,,,"9433088","9433088",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3281250","00:00:00.6718750","00:00:00.3437500","svchost","0","","True",,
"svchost","0","273","2203414368256","11362304","5128192","14272","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DeviceAssociationService","System.Diagnostics.Process (services)","Microsoft Corporation","75.765625","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3924","8",,"False","12/02/2024 09:42:51",,"2676",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14272","14272","5128192","5128192","101184","101184","6070272","6070272","11739136","11739136","2203417513984","99291136","True","Normal","5128192","5128192","255","0",,"System.Diagnostics.ProcessThreadCollection","273","2203414368256","96145408","False",,,,"11362304","11362304",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:36.0937500","00:01:15.7656250","00:00:39.6718750","svchost","0","","True",,
"svchost","0","252","2203434090496","13991936","3338240","13592","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s ProfSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.4375","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4832","8",,"False","12/02/2024 09:42:51",,"2708",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13592","13592","3338240","3338240","162832","162832","3764224","3764224","14745600","14745600","2203439857664","121634816","True","Normal","3338240","3338240","255","0",,"System.Diagnostics.ProcessThreadCollection","252","2203434090496","115867648","False",,,,"13991936","13991936",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2656250","00:00:00.4375000","00:00:00.1718750","svchost","0","","True",,
"svchost","0","188","2203392897024","7802880","2162688","9688","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc","System.Diagnostics.Process (services)","Microsoft Corporation","7.59375","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3628","8",,"False","12/02/2024 09:42:51",,"2748",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9688","9688","2162688","2162688","77096","77096","3026944","3026944","8384512","8384512","2203397615616","79392768","True","Normal","2162688","2162688","255","0",,"System.Diagnostics.ProcessThreadCollection","188","2203392897024","74674176","False",,,,"7802880","7802880",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:05.4062500","00:00:07.5937500","00:00:02.1875000","svchost","0","","True",,
"svchost","0","406","2203424292864","11767808","6008832","17240","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s NlaSvc","System.Diagnostics.Process (services)","Microsoft Corporation","42.671875","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4108","8",,"False","12/02/2024 09:42:51",,"2752",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17240","17240","6008832","6008832","107928","107928","7360512","7360512","14094336","14094336","2203434778624","116555776","True","Normal","6008832","6008832","255","0",,"System.Diagnostics.ProcessThreadCollection","406","2203424292864","106070016","False",,,,"11767808","11767808",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:29.6562500","00:00:42.6718750","00:00:13.0156250","svchost","0","","True",,
"svchost","0","213","2203411599360","12595200","3215360","13232","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc","System.Diagnostics.Process (services)","Microsoft Corporation","10","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3812","8",,"False","12/02/2024 09:42:51",,"2832",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13232","13232","3215360","3215360","101176","101176","3600384","3600384","13168640","13168640","2203415801856","97579008","True","Normal","3215360","3215360","255","0",,"System.Diagnostics.ProcessThreadCollection","213","2203411599360","93376512","False",,,,"12595200","12595200",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:05.2343750","00:00:10","00:00:04.7656250","svchost","0","","True",,
"svchost","1","466","2203726073856","22200320","5853184","26064","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup","System.Diagnostics.Process (services)","Microsoft Corporation","1.71875","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4444","8",,"False","12/02/2024 09:43:52",,"2924",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26064","26064","5853184","5853184","208088","208088","7118848","7118848","26484736","26484736","2203749330944","431108096","True","Normal","5853184","5853184","255","1",,"System.Diagnostics.ProcessThreadCollection","466","2203726073856","407851008","False",,,,"22200320","22200320",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.6406250","00:00:01.7187500","00:00:01.0781250","svchost","0","","True",,
"svchost","0","177","2203474223104","19812352","12193792","13728","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k appmodel -p -s StateRepository","System.Diagnostics.Process (services)","Microsoft Corporation","46.609375","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4532","8",,"False","12/02/2024 09:42:51",,"2948",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13728","13728","12193792","12193792","90752","90752","70258688","70258688","79294464","79294464","2203481137152","162914304","True","Normal","12193792","12193792","255","0",,"System.Diagnostics.ProcessThreadCollection","177","2203474223104","156000256","False",,,,"19812352","19812352",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:12.1875000","00:00:46.6093750","00:00:34.4218750","svchost","0","","True",,
"svchost","0","231","2203414822912","11333632","2510848","12368","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p","System.Diagnostics.Process (services)","Microsoft Corporation","0.625","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4304","8",,"False","12/02/2024 09:42:51",,"2956",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12368","12368","2510848","2510848","118960","118960","2895872","2895872","12570624","12570624","2203420590080","102367232","True","Normal","2510848","2510848","255","0",,"System.Diagnostics.ProcessThreadCollection","231","2203414822912","96600064","False",,,,"11333632","11333632",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3906250","00:00:00.6250000","00:00:00.2343750","svchost","0","","True",,
"svchost","0","426","2203427749888","15892480","7086080","18400","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule","System.Diagnostics.Process (services)","Microsoft Corporation","10.234375","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4436","8",,"False","12/02/2024 09:42:51",,"3032",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","18400","18400","7086080","7086080","273096","273096","7491584","7491584","16998400","16998400","2203442462720","124239872","True","Normal","7086080","7086080","255","0",,"System.Diagnostics.ProcessThreadCollection","426","2203427749888","109527040","False",,,,"15892480","15892480",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:07.2968750","00:00:10.2343750","00:00:02.9375000","svchost","0","","True",,
"svchost","0","659","2203403108352","10592256","3887104","13408","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalService -p -s netprofm","System.Diagnostics.Process (services)","Microsoft Corporation","12.265625","10.0.19041.3691 (WinBuild.160101.0800)","10.0.19041.3691","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4504","8",,"False","12/02/2024 09:42:51",,"3268",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13408","13408","3887104","3887104","117432","117432","5152768","5152768","11628544","11628544","2203417796608","99573760","True","Normal","3887104","3887104","255","0",,"System.Diagnostics.ProcessThreadCollection","659","2203403108352","84885504","False",,,,"10592256","10592256",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:06.7656250","00:00:12.2656250","00:00:05.5000000","svchost","0","","True",,
